Transcript	logFC	logCPM	PValue	FDR
TRINITY_DN1366_c0_g1_i1	-2.9538681448164	1.95107733494271	0.000157715373951861	0.000359014966513772
TRINITY_DN198_c0_g1_i1	2.47528034375391	5.75409090813657	0.000159419373055684	0.000362785241946233
TRINITY_DN1791_c0_g1_i1	1.05309786329882	4.24847603221431	0.000159877149276335	0.000363718122665462
TRINITY_DN7084_c0_g1_i1	-1.75199175314039	3.04903139990161	0.000160276009915602	0.00036451645330192
TRINITY_DN5102_c0_g1_i1	-0.539651527456146	6.35398892110325	0.00016225720145243	0.0003689119326085
TRINITY_DN2253_c0_g1_i1	-0.633251865708267	5.79583750903862	0.000162796357633688	0.000370027117216421
TRINITY_DN5509_c0_g1_i1	-0.931900705016119	4.63997407642418	0.000164463593266931	0.000373704931144196
TRINITY_DN3966_c0_g1_i1	-0.440318975205295	6.62443668197422	0.000165121187443209	0.000375087059495285
TRINITY_DN696_c0_g1_i1	2.65968537783664	1.95338382404761	0.000165865038263645	0.000376664243105882
TRINITY_DN2327_c0_g1_i1	-0.616476266148723	5.56773008938389	0.000165989852603441	0.000376835129693629
TRINITY_DN5950_c0_g1_i1	1.80897826498181	2.84656206010133	0.000167078115076407	0.000379192510127141
TRINITY_DN3363_c0_g1_i1	0.937824648047289	4.63439406360302	0.000167348211080491	0.000379692166172776
TRINITY_DN6535_c0_g1_i1	-1.07345967896359	4.46310170981318	0.000167521740201345	0.000379972491274112
TRINITY_DN1765_c0_g1_i1	0.771967051754942	5.21940399516865	0.000169908373873317	0.000385270911589273
TRINITY_DN3273_c0_g1_i1	0.696414614460064	5.34152254824649	0.000171299246905058	0.000388308936857232
TRINITY_DN5319_c0_g1_i1	0.463335752606381	6.33102552880845	0.000171643909406707	0.000388974260273977
TRINITY_DN3615_c0_g1_i1	1.06359416523946	4.65371330126032	0.000173559589634615	0.0003931983194255
TRINITY_DN4139_c0_g1_i1	-5.22622144580014	1.25953828313075	0.000175098579727185	0.000396566726739883
TRINITY_DN1258_c0_g1_i1	-1.70157499396857	3.49787557512162	0.000177229843682864	0.000401274121953786
TRINITY_DN1383_c0_g1_i1	2.90697825591122	2.11589574599872	0.000177864920259075	0.000402592137162771
TRINITY_DN3355_c0_g1_i1	0.581562420963134	5.75959122760931	0.000178056137937203	0.000402905004981116
TRINITY_DN2582_c0_g1_i1	2.02227051534786	2.81105148216655	0.000178156726488295	0.000403012672267334
TRINITY_DN2444_c0_g1_i1	-0.499104987761203	6.80444024138696	0.000178597165629735	0.000403888831137083
TRINITY_DN4308_c0_g1_i1	-1.2003322996036	3.84339681047196	0.000178676387784463	0.000403947837146972
TRINITY_DN3602_c0_g1_i1	-5.22679748800782	1.2596475554629	0.000179143397682354	0.000404883249874832
TRINITY_DN999_c0_g1_i1	-3.23266214599541	1.767861261673	0.000180368580525256	0.00040753114940075
TRINITY_DN7133_c0_g1_i1	1.34125734139514	3.68153243431054	0.000183004143149542	0.000413363190839562
TRINITY_DN414_c0_g2_i3	2.14395887723769	2.46876423402089	0.000183511707687875	0.000414386549911172
TRINITY_DN3126_c0_g1_i1	-0.807062075577409	5.27214363828587	0.000184770554459956	0.000417105262933209
TRINITY_DN51_c0_g1_i1	0.401562491605555	7.63675125495758	0.000185497216231183	0.000418621352034932
TRINITY_DN262_c0_g1_i1	0.318322835478184	8.84033548746333	0.000185576512261188	0.00041867603048125
TRINITY_DN3957_c0_g1_i1	1.51157659289905	3.38157867146245	0.00018805998855326	0.000424153097885029
TRINITY_DN68_c0_g1_i1	-0.543795878009498	6.35832875313466	0.000188944218427704	0.000426021023934115
TRINITY_DN2354_c0_g1_i1	-1.22652290050413	3.86131855016643	0.000189856668919367	0.000427951453837517
TRINITY_DN1876_c0_g1_i1	-0.879286728537814	4.77062588968493	0.000191692226589013	0.000431960876928354
TRINITY_DN3928_c0_g2_i1	2.37059157284287	2.17588597348364	0.000192732129779752	0.00043417552080458
TRINITY_DN3559_c0_g1_i1	-3.10565555715681	1.68802325184075	0.000192955780353262	0.000434550591832302
TRINITY_DN2135_c0_g1_i1	-0.466084902323174	7.75874005023553	0.000194814178151883	0.000438605921376596
TRINITY_DN5038_c0_g6_i1	6.57927517703678	2.05694087316189	0.000195200213224128	0.000439263791901805
TRINITY_DN1219_c0_g1_i1	-1.67060020315242	3.06552380754931	0.000195265968718574	0.000439263791901805
TRINITY_DN5052_c0_g1_i1	0.470797341637332	6.47457237909661	0.0001952797075665	0.000439263791901805
TRINITY_DN3466_c0_g1_i1	1.69141049869856	2.98850888687777	0.000195614066850721	0.000439885758729971
TRINITY_DN4071_c0_g1_i1	-0.617106843891499	5.5812156571381	0.000195880242389433	0.000440354075365719
TRINITY_DN5161_c0_g1_i1	-2.62884038363913	2.01829918204178	0.00019604656679299	0.000440597708343809
TRINITY_DN49_c0_g1_i1	0.503446353504058	6.68623988493138	0.000196193844149224	0.000440798403388461
TRINITY_DN6527_c0_g1_i1	-0.631312613578794	6.32599164319098	0.000196816379730152	0.000442066450543085
TRINITY_DN2917_c0_g1_i1	0.523849007594579	5.97235058337306	0.000197098352314268	0.000442569040946657
TRINITY_DN136_c0_g1_i1	0.435515398778184	6.69738900596204	0.00020195110157831	0.000453331628373159
TRINITY_DN143_c0_g2_i1	-2.7746207948286	2.11377136602759	0.000205092668890145	0.00046024780447809
TRINITY_DN1604_c0_g1_i1	0.370008899554622	8.11661003852312	0.000206278121756314	0.000462771484129022
TRINITY_DN67_c0_g2_i1	0.531169085319358	7.07140376916086	0.000207069904907579	0.00046441076313048
TRINITY_DN5957_c0_g1_i1	1.77034082203968	2.90066256887935	0.000209843511895874	0.000470492545250466
TRINITY_DN2645_c0_g1_i1	2.18308567934132	2.3683385206197	0.000210595056260401	0.000472038388192166
TRINITY_DN3070_c0_g1_i1	-1.99617172438968	2.68771474167052	0.000211246982113098	0.000473360095787175
TRINITY_DN5244_c0_g1_i1	-0.722039783890166	5.38445256859517	0.000214016906172075	0.000479425615093191
TRINITY_DN1239_c0_g1_i1	-1.03669950256723	4.34573591201529	0.000214582497650518	0.000480551024929865
TRINITY_DN827_c0_g1_i1	-1.333888360124	3.61229128190217	0.000217215410161754	0.000486304111737284
TRINITY_DN2957_c0_g1_i1	0.360252721002635	7.5940759809821	0.000217602831950651	0.000487028063385576
TRINITY_DN2540_c0_g1_i1	1.12162895853775	3.96291195444199	0.000218032860207785	0.00048784692058852
TRINITY_DN5640_c0_g1_i1	2.36859776963254	2.17589694925948	0.000219800360232741	0.000491656998778914
TRINITY_DN578_c0_g1_i1	-1.06016889492969	4.2087180665523	0.000220328019741936	0.000492692333558218
TRINITY_DN3457_c0_g1_i1	0.875014659518855	5.13296862679509	0.000220519682283469	0.000492975931902738
TRINITY_DN5098_c0_g1_i1	-0.495934881506898	6.16744448877693	0.000221921007377293	0.000495962792207396
TRINITY_DN5435_c0_g1_i1	0.371401769666294	7.29287561409074	0.000223613198472303	0.000499597751391395
TRINITY_DN6658_c0_g1_i1	-1.99432398981875	2.68774278409259	0.000225002604998677	0.00050255429077701
TRINITY_DN55_c0_g1_i1	2.22638662577444	4.53358578873221	0.000225892843741988	0.000504394505424474
TRINITY_DN2773_c0_g1_i1	0.439929088082846	6.53044199885333	0.000226378794851818	0.00050533117359318
TRINITY_DN3129_c0_g1_i1	-0.483771108799174	6.70284804268837	0.000231441614034903	0.000516480948490568
TRINITY_DN4408_c0_g1_i1	-1.22963366626486	3.9483150374283	0.000233646277044294	0.000521247841657208
TRINITY_DN2008_c0_g1_i1	0.761570987124089	5.4073124969735	0.000233802484046423	0.000521443322442052
TRINITY_DN4865_c0_g1_i1	5.29706946043718	1.26112915314374	0.000234903728781887	0.000523745762442431
TRINITY_DN264_c0_g2_i1	-0.698022750859595	5.86262692357623	0.000237086938371507	0.000528458514347279
TRINITY_DN6139_c0_g1_i1	0.575048537019782	5.92392385738042	0.000237223632524045	0.000528608229214628
TRINITY_DN1568_c0_g1_i1	-0.402193086428058	7.20267359964605	0.000237793464181377	0.000529722738989455
TRINITY_DN2260_c0_g1_i1	-0.489706725972439	6.59879752905655	0.000239751466895565	0.000533928061747797
TRINITY_DN4587_c0_g1_i1	-1.4333617987371	3.46363559413826	0.000241351393652993	0.000537333717699474
TRINITY_DN6477_c0_g1_i1	0.36180077427977	9.21107407539914	0.000241582101441568	0.000537689905521147
TRINITY_DN6653_c0_g1_i1	-1.14515384706399	3.89771583710437	0.000242844828435503	0.000540332587018184
TRINITY_DN4285_c0_g1_i1	0.928560286892149	5.16868113989892	0.000242911585220065	0.000540332587018184
TRINITY_DN2919_c0_g1_i1	0.487712697862578	6.39271775375277	0.000243078374624935	0.000540545446701778
TRINITY_DN12_c0_g2_i1	-6.06357986738967	1.76891564853352	0.00024381246212262	0.000542019341964409
TRINITY_DN4303_c0_g1_i1	-1.81844037659022	2.76705251718615	0.000245656454773722	0.000545959083789713
TRINITY_DN3290_c0_g1_i1	-0.510191673726191	6.96802257059547	0.000246219827612642	0.000547051241770578
TRINITY_DN3002_c0_g1_i1	-3.59953530535697	1.46579683124093	0.000254905166505314	0.000566182874945925
TRINITY_DN5897_c0_g1_i1	0.578322489889375	6.02966817775991	0.000258317282551964	0.000573594129451688
TRINITY_DN4289_c0_g1_i1	0.325888539450323	8.53543328615476	0.000259020839530667	0.000574988450496834
TRINITY_DN2693_c0_g1_i1	-0.47068994213384	6.40049085711339	0.000261613217226766	0.000580573639981058
TRINITY_DN6780_c0_g1_i1	0.625089260886018	5.70637507045575	0.000263494013576049	0.000584576885094457
TRINITY_DN5137_c0_g1_i1	-2.31707059645383	2.23098043733056	0.000265491788902108	0.000588837243588894
TRINITY_DN4922_c0_g1_i1	3.30160155026207	1.73103098027557	0.000267557576797696	0.000593245919041378
TRINITY_DN1127_c0_g1_i1	1.99399360774473	2.97132878294971	0.000268716358143266	0.000595641536723979
TRINITY_DN2177_c0_g1_i1	0.433662409327711	6.75432383614288	0.000269392790494357	0.000596966886076536
TRINITY_DN3948_c0_g1_i1	-0.468292904179012	6.32496834856142	0.000269659265982007	0.000597383274843007
TRINITY_DN1153_c0_g2_i1	-0.857764270840303	4.95896399202734	0.000272360786164799	0.000603192268339927
TRINITY_DN493_c0_g1_i1	-0.457129294661861	6.44594625337031	0.000273138419369002	0.000604738323372896
TRINITY_DN478_c0_g1_i1	-0.599269035304617	5.65389127972372	0.000274531750060887	0.000607646257849468
TRINITY_DN5107_c0_g1_i1	0.746374804612196	5.08676577105172	0.000276693411085517	0.000612252620629564
TRINITY_DN189_c0_g1_i1	1.17719330726723	4.02212698267673	0.000278300186406701	0.000615628838303795
TRINITY_DN910_c0_g1_i1	0.864311524390451	4.87889057107773	0.000279427469405024	0.000617942713754041
TRINITY_DN3018_c0_g1_i1	0.422607925051817	6.96437153054667	0.000281152751811309	0.000621573688543479
TRINITY_DN6178_c0_g1_i1	-0.581059883627523	5.98336837058536	0.000281232867103718	0.000621573688543479
TRINITY_DN6284_c0_g1_i1	0.382450384475722	7.0873773289036	0.000282178660679536	0.000623482812306454
TRINITY_DN3681_c0_g1_i1	-3.10584818110507	1.6882746813416	0.000282726650613893	0.000624512122201461
TRINITY_DN2151_c0_g1_i1	-2.08617867205437	2.39159919054041	0.000282862835400988	0.000624631466033608
TRINITY_DN978_c0_g1_i1	0.515619046310553	6.942945817813	0.000284479003026568	0.000628017961675668
TRINITY_DN2477_c0_g1_i1	3.16638561728758	1.64824469967831	0.000287099174495254	0.000633618294248887
TRINITY_DN506_c0_g1_i1	-0.929316700565496	4.65547425827914	0.000289456180246149	0.000638634747072393
TRINITY_DN5456_c0_g1_i1	0.656958233449218	5.5640005432494	0.000289890441019306	0.000639407317397673
TRINITY_DN1178_c0_g1_i1	-2.47959882799683	2.14414351570184	0.000291380437015071	0.0006425073847522
TRINITY_DN3668_c0_g1_i1	3.72285066270888	1.46773436786713	0.000292154876109943	0.000644028275750622
TRINITY_DN1237_c0_g2_i1	-0.74120177201355	5.51375235532009	0.000299742733081232	0.000660563478149741
TRINITY_DN3902_c0_g1_i1	0.423510953131959	6.63357589164489	0.000300537696081395	0.000662123472415778
TRINITY_DN5061_c0_g1_i1	0.347798285773492	8.27602812354064	0.000301012095827545	0.000662976525080192
TRINITY_DN2974_c0_g1_i1	0.313702034055715	9.17522667643293	0.000301826192975851	0.000664450425682515
TRINITY_DN1969_c1_g1_i1	0.361799921140491	7.86870023597529	0.000301856079219704	0.000664450425682515
TRINITY_DN592_c0_g1_i1	-1.28125664200409	4.12493527405833	0.000308084038531261	0.000677963225746216
TRINITY_DN5749_c0_g1_i1	-0.926365232777928	4.58536246998297	0.00030931627376536	0.000680477902036467
TRINITY_DN7132_c0_g1_i1	1.36683673110809	3.50412673781254	0.000310020317764336	0.000681829469471289
TRINITY_DN5173_c0_g1_i1	0.431391583723815	6.71461220432885	0.000310406406122335	0.000682481175751333
TRINITY_DN1997_c0_g1_i1	0.584867385815525	5.6560637138082	0.000313375039878518	0.000688809028099559
TRINITY_DN3420_c0_g1_i1	0.610407018117472	5.49423155986322	0.000314522710172541	0.000691131839723073
TRINITY_DN1342_c0_g1_i1	3.3074311367202	1.73113005030054	0.000315314813613273	0.000692672212626904
TRINITY_DN1078_c0_g1_i1	1.91201814544605	2.64930621005607	0.000317288740049193	0.000696807131887353
TRINITY_DN1278_c0_g1_i1	2.17391405770229	2.60581987334671	0.000318322373347612	0.000698875253988419
TRINITY_DN1864_c0_g1_i1	-0.605204969020603	5.69677486964889	0.000318535901286688	0.000699142164400314
TRINITY_DN268_c0_g1_i1	-5.3283643706239	1.31426492995208	0.000320370876614861	0.000702966746003691
TRINITY_DN2772_c0_g1_i1	-0.379937838278753	7.21841892922695	0.000322436679580567	0.000707295463026846
TRINITY_DN1794_c0_g1_i1	0.517414513728264	6.04224485983768	0.000330106436726135	0.000723910942725354
TRINITY_DN1680_c0_g1_i1	-1.25930584631527	3.74675059714889	0.000334996582447875	0.000734423015095501
TRINITY_DN4731_c0_g1_i1	1.33275926714422	3.56215198748463	0.000337622344085955	0.000739966181056649
TRINITY_DN376_c0_g1_i1	0.410515507151426	7.27367253335191	0.000341053804909046	0.000747271492427516
TRINITY_DN3953_c0_g1_i1	-0.975504232469079	4.42082898600266	0.000342488031695335	0.000750197783053769
TRINITY_DN6677_c0_g1_i1	-0.470635156250541	6.32709177387148	0.000344679649010073	0.000754780924949189
TRINITY_DN5285_c0_g1_i1	-0.892824374847798	4.56244458362376	0.00034602287700853	0.000757504156031055
TRINITY_DN3964_c0_g1_i1	0.797825268072547	5.09620899340121	0.000347094366503879	0.000759631107809152
TRINITY_DN1294_c0_g1_i1	-1.20905469617423	3.74714593188829	0.000350563145234567	0.000767001897329041
TRINITY_DN977_c0_g1_i1	-1.21309526754493	3.78589861115014	0.000352183412937351	0.000770325226859229
TRINITY_DN1816_c0_g1_i1	-0.372144129562157	7.16198150245736	0.000355513236493045	0.000777384853913322
TRINITY_DN1863_c0_g1_i1	0.445729451137569	7.40329685760905	0.000362184200130319	0.000791744241975507
TRINITY_DN2939_c0_g1_i1	0.56359179112463	5.80198743510418	0.000362729467807441	0.000792708290813444
TRINITY_DN1047_c0_g1_i1	-0.66472670895095	5.7217729364155	0.000364690655078383	0.000796765244414065
TRINITY_DN5779_c0_g1_i1	-1.87260564989773	2.70747525875719	0.000366616333584341	0.000800573003598981
TRINITY_DN5905_c0_g1_i1	1.22620250400829	3.99890633800677	0.000366644113972334	0.000800573003598981
TRINITY_DN4088_c0_g1_i1	-0.396447034584502	7.08990313491794	0.000367101280314053	0.000801341095098406
TRINITY_DN3156_c0_g1_i1	1.82380320721684	2.77178460684337	0.000369100774779414	0.000805474509370806
TRINITY_DN5626_c0_g1_i1	-0.562341280512717	6.93190490484941	0.000371086419465968	0.00080957533635574
TRINITY_DN442_c0_g1_i1	-0.525532000822877	5.77378244062889	0.000371380190565661	0.000809983817805716
TRINITY_DN5899_c0_g1_i1	2.65381627490169	1.95272944015998	0.000372666988179273	0.000812557244372531
TRINITY_DN552_c0_g1_i1	1.05065739275048	4.26818845542097	0.000372816807286911	0.000812650856021326
TRINITY_DN223_c0_g1_i1	-1.00116409409971	4.56970206121825	0.000374247806540153	0.000815368995219226
TRINITY_DN6504_c0_g1_i1	0.335536710793705	7.92548714198959	0.000374278284008299	0.000815368995219226
TRINITY_DN5421_c0_g3_i1	6.3434145224508	1.88624519623321	0.00037546141918855	0.000817712165594542
TRINITY_DN2243_c0_g1_i1	0.552736997128304	6.19743817586748	0.000376949753831984	0.000820718493237277
TRINITY_DN2379_c0_g1_i1	-2.625291694785	2.01856039860156	0.000378120391052438	0.000823031586937214
TRINITY_DN4113_c0_g1_i1	1.02854576460635	4.60013551551046	0.000379712892885	0.000826261340756913
TRINITY_DN6216_c0_g1_i1	0.355081016682798	7.14970403056608	0.000381919422159459	0.000830815351188289
TRINITY_DN3422_c0_g1_i1	1.0043657144212	4.63304847922433	0.000382024262495628	0.000830815351188289
TRINITY_DN1188_c0_g1_i1	-1.21988035115503	3.75706431069521	0.00038323896156293	0.000833218708825552
TRINITY_DN851_c0_g1_i1	0.523882555793103	6.72802586604455	0.000384015242616609	0.000834667778620378
TRINITY_DN3316_c0_g1_i1	1.99218380593813	2.60550246815471	0.000389473793135412	0.000846290154103611
TRINITY_DN5366_c0_g1_i1	0.410136141736783	6.72473826668148	0.000394678474519606	0.000857354411935018
TRINITY_DN188_c0_g2_i1	-0.4860208359193	6.64048280513316	0.000397363706663333	0.000862940948803577
TRINITY_DN4460_c0_g1_i1	-0.835139928502078	4.80987814607513	0.000399501534791413	0.000867335856373248
TRINITY_DN4946_c0_g1_i1	2.86241594297376	1.80885521928008	0.000405305955908652	0.000879584946660207
TRINITY_DN1724_c0_g1_i1	-1.59756068591008	3.01715847218018	0.000405374937932049	0.000879584946660207
TRINITY_DN5611_c0_g1_i1	0.586715073279018	5.88824491283901	0.000405634326480569	0.000879896657412772
TRINITY_DN4288_c0_g1_i1	-1.89208925084994	2.51264854600309	0.00040898831754468	0.000886919046860298
TRINITY_DN6370_c0_g1_i1	-0.794716985942169	5.1449234252849	0.000412067800773058	0.000893342312311822
TRINITY_DN6821_c0_g1_i1	-1.21634742198962	4.66314078570595	0.000414368702092712	0.000898074470356582
TRINITY_DN5342_c0_g1_i1	0.605729574025501	5.85500776726625	0.000414596606240811	0.000898312338913904
TRINITY_DN3600_c0_g1_i1	3.72523908047735	1.4680458552127	0.000424364996908457	0.000919215689884616
TRINITY_DN1138_c0_g1_i1	-2.13655288972382	2.55731530452355	0.000424734426017434	0.000919753870979936
TRINITY_DN3358_c0_g1_i1	1.20718314054567	3.62820643201079	0.000425000863893192	0.000920068783650324
TRINITY_DN1603_c0_g1_i1	0.484990729102019	6.63086756226607	0.000428377420364196	0.000927114582131791
TRINITY_DN5632_c0_g1_i1	-0.708562627158604	5.4496801299199	0.000429368751950205	0.000928995623528006
TRINITY_DN3985_c0_g1_i1	-1.07086965961311	4.12032659640513	0.000429659353224998	0.000929359904002749
TRINITY_DN2197_c0_g1_i1	-1.13420731871489	3.97402857430196	0.000430325456657388	0.000930535963300945
TRINITY_DN3643_c0_g1_i1	-5.12107845369129	1.20287957621205	0.000430731497950438	0.000931149155222399
TRINITY_DN5006_c0_g1_i1	-6.26715736052263	1.9487334753585	0.000432466427416423	0.00093463395328228
TRINITY_DN2132_c0_g1_i1	0.534359657050519	6.18411371723629	0.000432852650308584	0.000935202813383393
TRINITY_DN2004_c0_g1_i1	0.390595121784171	7.17178594331579	0.00043353330178493	0.000936407299281483
TRINITY_DN38_c0_g1_i1	5.19299330259526	1.20449535448777	0.000433825613987365	0.00093677254846519
TRINITY_DN2853_c0_g1_i1	-1.83046746609341	2.58075969009596	0.000435174392276904	0.000939418201158802
TRINITY_DN6141_c0_g1_i1	-2.6602659861877	1.76833823339267	0.000439640349584846	0.000948789548082199
TRINITY_DN4424_c0_g1_i1	0.483215525849472	6.22309168602563	0.000444171292693252	0.00095829578273178
TRINITY_DN4561_c0_g1_i1	-1.49732813026544	3.20201078855481	0.00044479892962227	0.000959377662955495
TRINITY_DN4365_c0_g1_i1	1.01645919301652	4.52808439744274	0.000445384208449212	0.000960367594112127
TRINITY_DN3557_c0_g1_i1	1.63737015400295	2.88337106555321	0.000456855956113253	0.000984824449767242
TRINITY_DN6643_c0_g1_i1	-1.15863849382724	3.84278750762845	0.000457849088828004	0.000986685550555362
TRINITY_DN1378_c0_g1_i1	2.59925986525143	1.91803197032298	0.000460869387892978	0.0009929129940919
TRINITY_DN2808_c0_g1_i1	0.498428972605352	6.18895435112627	0.00046290807611105	0.00099702269197516
TRINITY_DN523_c0_g1_i1	-0.823902267152716	5.06926253350844	0.000468237042605379	0.00100820118355694
TRINITY_DN3525_c0_g1_i1	-1.92864409298558	2.5355551906493	0.000468363353981733	0.00100820118355694
TRINITY_DN2982_c0_g1_i1	0.406627488409575	6.73746411363752	0.000468927303248611	0.00100912943294628
TRINITY_DN5520_c0_g1_i1	2.02034453389626	2.51473059657556	0.000471180526363689	0.00101369143801447
TRINITY_DN7160_c0_g1_i1	-3.51318194561982	1.41703066556585	0.000471614893814349	0.00101433890740325
TRINITY_DN3868_c0_g1_i1	0.53984525164495	6.89362354990809	0.000473243560690897	0.0010175539569946
TRINITY_DN1286_c0_g1_i1	-2.78873422840636	1.84399139148773	0.000477575576070087	0.00102657820324028
TRINITY_DN5101_c0_g1_i1	0.381691160184744	6.85723642620991	0.000478742972694715	0.0010287967273595
TRINITY_DN5115_c0_g1_i1	1.23584960971027	3.53939791655734	0.000481633182149443	0.00103471519748014
TRINITY_DN275_c0_g1_i1	0.586344274949003	6.53508285705521	0.00049287268844764	0.00105856244357836
TRINITY_DN522_c0_g1_i1	-1.15248475003339	4.28580503324814	0.000499741629554652	0.00107301203318385
TRINITY_DN246_c0_g2_i1	6.22621010811859	1.8466947413775	0.000500104545241744	0.00107348810205335
TRINITY_DN3642_c0_g1_i1	1.15541752626081	3.87619636776471	0.000500910017690833	0.00107491359427135
TRINITY_DN5770_c0_g1_i1	-1.43701456016982	3.27250183811439	0.000501670827394607	0.00107624246633217
TRINITY_DN739_c0_g1_i1	-1.10728704670677	4.11880555133555	0.000502295365113712	0.00107727832467124
TRINITY_DN564_c0_g1_i1	0.357846102873774	7.26982660240484	0.000504345847164867	0.00108137097461773
TRINITY_DN1051_c0_g1_i1	-0.581682760381392	5.88053189810561	0.000504498920552639	0.00108139421848371
TRINITY_DN613_c0_g1_i1	0.331015535107593	7.97148528436815	0.000514936854405916	0.00110345685006995
TRINITY_DN3180_c0_g1_i1	-0.350720516671625	7.43129191087776	0.000521093205721313	0.00111633464161712
TRINITY_DN5682_c0_g1_i1	-0.46710117566484	7.09624828134961	0.000522303399284615	0.00111857434280791
TRINITY_DN3513_c0_g1_i1	-3.10725468049435	1.68837044944707	0.000522432920072456	0.00111857434280791
TRINITY_DN3841_c0_g1_i1	1.42605846885271	3.42033257866087	0.000523163148166781	0.00111982247058334
TRINITY_DN1375_c0_g1_i1	-1.86426489143632	2.60322917368419	0.000523418292028496	0.00112005327168383
TRINITY_DN4812_c0_g1_i1	3.71387104193191	1.46686665850268	0.000523728312136203	0.00112040133854011
TRINITY_DN2779_c0_g1_i1	0.650057477427391	5.41130161963244	0.000524177937061578	0.00112104777931904
TRINITY_DN6357_c0_g1_i1	0.560298221425392	5.71802528545797	0.000532234757862426	0.00113795862317998
TRINITY_DN4701_c0_g1_i1	-1.79659138355498	3.23094073735604	0.000536960616990148	0.00114767897676067
TRINITY_DN734_c0_g1_i1	0.296698443116177	10.2774571458662	0.000537082967159602	0.00114767897676067
TRINITY_DN3304_c0_g1_i1	-0.754265562436751	5.2752110440119	0.00053777992012473	0.00114884538710546
TRINITY_DN4305_c0_g1_i1	0.742883846681717	5.10300718772844	0.000551795843870311	0.00117845612386123
TRINITY_DN6554_c0_g1_i1	0.398319637937556	7.40118384975432	0.000554354624921289	0.00118358837778056
TRINITY_DN1200_c0_g1_i1	-0.441865870087781	6.74074026071849	0.0005563708573147	0.0011875596934766
TRINITY_DN2462_c0_g1_i1	-5.22706133554274	1.25960458762545	0.000561670871059909	0.00119853596201754
TRINITY_DN4748_c0_g1_i1	-2.18173799724793	2.14341312759426	0.000563236789779125	0.00120154021119267
TRINITY_DN296_c0_g1_i1	0.809946210909309	5.29819585126489	0.000565330530792456	0.0012056684503829
TRINITY_DN3320_c0_g1_i1	1.22494387636845	3.85758915025553	0.000568338382807907	0.00121174333272252
TRINITY_DN6232_c0_g1_i1	-0.39568118387042	6.70106984731031	0.000571822653375401	0.00121858739343631
TRINITY_DN3480_c0_g1_i1	-1.85547125132818	2.48916526948047	0.000571868975375608	0.00121858739343631
TRINITY_DN4272_c0_g1_i1	0.653399229304745	5.25601546783771	0.000572091213460595	0.00121871938804733
TRINITY_DN6447_c0_g1_i1	-3.51576614850963	1.41709578679988	0.000573968134332354	0.00122237527320137
TRINITY_DN1563_c0_g1_i1	0.522260378740261	6.19945646225789	0.000574631044364668	0.00122344436580918
TRINITY_DN6629_c0_g1_i1	1.99811073936283	2.49205358911801	0.000575775454539487	0.00122553773260462
TRINITY_DN5355_c0_g1_i1	0.801517738283841	5.33845365781356	0.000578732901972183	0.00123148789636006
TRINITY_DN5215_c0_g2_i1	-6.16935276512152	1.87856092382121	0.000580751084917109	0.00123543662524476
TRINITY_DN68_c0_g2_i1	-1.31348140487517	4.34161319705179	0.000584773815460522	0.00124339507073524
TRINITY_DN3078_c0_g1_i1	0.510587073088052	5.94591856738249	0.000584819251999109	0.00124339507073524
TRINITY_DN627_c0_g1_i1	0.379872688371436	7.9816265309685	0.000585954418678885	0.00124546028661324
TRINITY_DN3299_c0_g1_i1	-1.6374019226224	3.29844261533472	0.000591984066151225	0.00125792477779423
TRINITY_DN1630_c0_g1_i1	-0.502720862835339	6.37552871411107	0.000596245708213125	0.00126662646536585
TRINITY_DN6657_c0_g1_i1	1.16524586012798	3.91206285172473	0.00059828293817722	0.00127059921200039
TRINITY_DN1459_c0_g1_i1	-2.96230721926386	1.60377729312439	0.000599229023927991	0.00127225307705236
TRINITY_DN2329_c0_g1_i1	1.29259820888236	3.53852316760343	0.000606337969025883	0.00128698704034165
TRINITY_DN3144_c0_g1_i1	0.35147735516306	8.07299685533732	0.000612511099832205	0.00129972701424065
TRINITY_DN5357_c0_g1_i1	0.456778146735284	6.60537033251522	0.000622440435102692	0.00132042818864
TRINITY_DN290_c0_g1_i1	0.315812094752251	7.97939642900433	0.000625627099135162	0.0013268180849999
TRINITY_DN1469_c0_g1_i1	-1.17784172012106	3.72735927097731	0.000628700999209703	0.00133296533658432
TRINITY_DN5123_c0_g1_i1	0.366951554325429	7.98642720366882	0.00063027520259867	0.00133568249192697
TRINITY_DN6726_c0_g1_i1	-0.4184918124895	6.85563014056017	0.000630333918326183	0.00133568249192697
TRINITY_DN3735_c0_g1_i1	-3.51401997523058	1.41687826176825	0.000634382655122356	0.00134388724627898
TRINITY_DN4361_c0_g1_i1	-1.38718761311624	4.61375656492537	0.000636329916778877	0.00134763686832028
TRINITY_DN5104_c0_g1_i1	-0.344605370669523	7.33314936547426	0.0006422392474193	0.00135977304319937
TRINITY_DN1986_c0_g1_i1	1.77311609899172	2.82710032116198	0.000644326488453662	0.0013638124420137
TRINITY_DN6464_c0_g1_i1	-0.690156140050837	5.1896866933324	0.000648373175251689	0.00137199589519582
TRINITY_DN3137_c0_g1_i1	-2.13308661446794	2.41566916484949	0.000648956724756823	0.00137284863058601
TRINITY_DN3882_c0_g1_i1	0.836998533709563	4.64881149446759	0.00065313812021879	0.00138130991043768
TRINITY_DN4659_c0_g1_i1	1.4851521571272	2.98768841813713	0.000654431090317702	0.0013836595049181
